nonoverlapping dependency,frequency,norm,rank,samples
( VBG dobj NN ) ( VBG nmod PRP ) ( PRP case IN ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Inflicting pain on oneself as a penance
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj PRP ) ( VBG compound:prt RP ),1.0,0.000375939849624,28,"Brushing off compliments or putting oneself down
"
( VB xcomp VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Thoughts centering on the facts of the situation
"
( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ) ( VBG dep VBG ) ( VBG dobj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Apologizing for one's lackluster reaction, citing mixed feelings
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( NN nmod:poss NN ) ( NN case POS ) ( VBG advcl VBG ) ( VBG mark IN ) ( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Fussing over the person's appearance while speaking in encouraging tones
"
( VBG dobj NN ) ( VBG compound:prt RP ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj PRP ) ( VBG compound:prt RP ),1.0,0.000375939849624,28,"Lifting someone up or swinging them around
"
( JJ advmod RB ) ( JJ nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN amod JJ ),1.0,0.000375939849624,28,"Nails biting into one's own palms
"
( NN acl VB ) ( VB mark TO ) ( VB nmod NN ) ( NN case IN ) ( NN compound NN ) ( VB cc CC ) ( VB conj NN ) ( NN cop VB ) ( NN case IN ),1.0,0.000375939849624,28,"An inability to join in fun activities or be with friends
"
( VBG xcomp JJ ) ( JJ advcl VB ) ( VB mark IN ) ( VB dobj WP ) ( VB nsubj NN ) ( VB aux MD ),1.0,0.000375939849624,28,"Appearing unbothered by what others may think
"
( VBG dobj NN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Closing the eyes and taking a calming breath
"
( VBG xcomp VB ) ( VB mark TO ) ( VB cc CC ) ( VB conj VB ) ( VB dobj NN ) ( NN acl:relcl VB ) ( VB nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Backtracking to try and undo something said in haste
"
( NN acl:relcl VBZ ) ( VBZ cc CC ) ( VBZ conj VBZ ) ( VBZ xcomp JJ ),1.0,0.000375939849624,28,"A voice that drops or goes quiet
"
( VBG dobj NN ) ( NN amod VBN ) ( VBN nmod IN ),1.0,0.000375939849624,28,"Hugging friends close by
"
( VBZ nsubj NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Offering encouragement and support
"
( VBG dep VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Stuttering, stumbling over one's words
"
( VBG xcomp JJ ) ( JJ advmod RBR ) ( RBR case IN ),1.0,0.000375939849624,28,"Swallowing more than usual
"
( NNP dep NN ) ( NN amod JJ ) ( NN cc CC ) ( NN conj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Offering a deep sigh and thoughtful expression
"
( VBG nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Holding onto a chair or wall for support
"
( VBG neg RB ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ) ( VBG advcl VBG ) ( VBG ccomp VBN ) ( VBN nsubj NN ),1.0,0.000375939849624,28,"Not showing up for work or school, letting grades slip
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Pulling down glasses and looking over the rims with a flat gaze
"
( VBG dep VBG ) ( VBG nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Crumpling, sinking to the ground
"
( VBZ nsubj NNP ) ( VBZ advcl VBG ) ( VBG mark IN ),1.0,0.000375939849624,28,"Long pauses before responding
"
( VBG dobj NN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj PRP ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Drawing breath and releasing it before speaking
"
( VB nsubj NN ) ( VB nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Hands folded in one's lap
"
( VBG nmod NN ) ( NN case IN ) ( VBG advcl VBG ) ( VBG advmod WRB ),1.0,0.000375939849624,28,"Speaking without hesitation when answering
"
( VBG conj VBG ) ( VBG cc CC ) ( VBG conj VBG ),1.0,0.000375939849624,28,"Whining, grumbling, or pouting
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Holding back a scream or cry
"
( NN compound NN ) ( NN dep VBZ ) ( VBZ dobj NN ) ( NN cc CC ) ( NN conj NN ) ( NN nmod:poss PRP$ ),1.0,0.000375939849624,28,"A hand flap that dismisses the person or their idea
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj PRP ) ( VBG nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Forming a steeple with hands and pressing them to lips
"
( NN nmod NN ) ( NN case IN ) ( NN acl VBG ) ( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"A thickness in the throat, signaling the onset of tears
"
( VB dobj NN ) ( VB advmod RB ) ( VB dep VB ) ( VB compound:prt RP ) ( VB ccomp VBZ ) ( VBZ advmod FW ) ( FW compound FW ) ( VBZ nsubj WP ) ( VB dobj NN ),1.0,0.000375939849624,28,"Lifting a hand loosely, palm up in a Who cares? gesture
"
( JJ nmod:npmod NN ) ( NN compound NN ) ( JJ dep JJ ) ( JJ advmod RBR ) ( RBR case IN ),1.0,0.000375939849624,28,"A parting hug lasting longer than normal
"
( NN dep VBG ) ( VBG advmod RB ) ( VBG conj VBG ) ( VBG cc CC ) ( VBG conj VBG ),1.0,0.000375939849624,28,"The lips pressing together, pursing, or flattening
"
( VBG nmod NN ) ( NN case IN ) ( VBG advcl VBG ) ( VBG mark IN ) ( VBG dobj PRP ),1.0,0.000375939849624,28,"Flicking through a magazine without reading it
"
( NN appos NN ) ( NN amod VBG ) ( NN acl:relcl NN ) ( NN cop VBZ ) ( NN amod JJ ),1.0,0.000375939849624,28,"Rudeness, saying something that is a low blow
"
( VBG dobj NN ) ( VBG advcl VB ) ( VB mark IN ) ( VB dobj WP ) ( VB nsubj NN ) ( VB aux MD ),1.0,0.000375939849624,28,"Gathering opinions on what others would do
"
( NN compound NN ) ( NN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Burning sensation in the chest or stomach
"
( VBG xcomp NN ) ( VBG nmod NN ) ( NN case TO ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Becoming non-reactive to stimulus or noise
"
( VBG advmod RBR ) ( VBG xcomp VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000375939849624,28,"Moving closer to erase distance
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG advmod RB ) ( RB advmod RB ) ( RB nmod NN ) ( NN case TO ) ( NN nmod:poss NN ) ( NN case POS ),1.0,0.000375939849624,28,"Bringing one's legs up close to the body's core
"
( VBG dobj PRP ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"checking oneself in the mirror
"
( VBG dobj NN ) ( VBG compound:prt RP ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Pulling glasses down and looking over the rims
"
( NNP dep VBG ) ( VBG dep VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Fingers retracting, turning claw-like
"
( VBN nsubj NN ) ( VBN xcomp VBG ) ( VBG cc CC ) ( VBG conj VBG ),1.0,0.000375939849624,28,"Restless sleep, tossing and turning
"
( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( VBG advcl VBZ ) ( VBZ mark IN ) ( VBZ nsubj NN ) ( VBZ advcl VBG ) ( VBG mark IN ) ( VBG cc CC ) ( VBG conj VBG ),1.0,0.000375939849624,28,"Spewing food or drink if laughter hits while eating or drinking
"
( VB dep VBN ) ( VBN nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Head cocked to the side
"
( VBG nmod NN ) ( NN case IN ) ( VBG cc CC ) ( VBG conj VBN ) ( VBN mark IN ) ( VBN auxpass VBG ),1.0,0.000375939849624,28,"Flinching at noise or from being touched
"
( VBG xcomp VBN ) ( VBN mark TO ) ( VBN auxpass VB ) ( VBN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Wanting to be surrounded by family and friends
"
( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ) ( VBG xcomp VBN ) ( VBN mark TO ) ( VBN auxpass VB ),1.0,0.000375939849624,28,"Asking for the good news to be repeated
"
( NN amod JJ ) ( NN appos NN ) ( NN compound NN ) ( NN compound NN ),1.0,0.000375939849624,28,"A wide stance, chest thrust out
"
( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG dep VBG ) ( VBG xcomp VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000375939849624,28,"Rocking on one's heels, pretending to study the floor
"
( NN acl VBG ) ( VBG xcomp JJ ),1.0,0.000375939849624,28,"The mouth falling open
"
( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ) ( JJ advmod RB ),1.0,0.000375939849624,28,"Applauding in a deliberately false fashion
"
( NN advmod RB ) ( NN compound NN ),1.0,0.000375939849624,28,"Slightly clenched fists
"
( VBG dobj NN ) ( NN compound NNP ) ( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ),1.0,0.000375939849624,28,"Making an X motion with one's hands
"
( NN nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj VBZ ) ( VBZ mark IN ) ( VBZ nsubj NN ),1.0,0.000375939849624,28,"Texting during an event or while someone speaks
"
( JJ advmod RB ) ( JJ cop VBG ),1.0,0.000375939849624,28,"Difficulty being articulate
"
( VB xcomp VBG ) ( VBG advmod RB ) ( VBG advcl VBG ) ( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Head tipping back, turning one's face to the sky
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( VBG advcl VBG ) ( VBG advmod RB ) ( VBG dobj PRP ),1.0,0.000375939849624,28,"Tightening the hands into fists, then loosening them
"
( VBG dobj NN ) ( NN acl:relcl VB ) ( VB dobj NN ) ( NN acl:relcl VBZ ) ( VBZ nsubj WP ) ( VBZ dobj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Belittling comments that remind the target who has the upper hand
"
( VB advcl VBG ) ( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod:poss CD ) ( CD case POS ) ( VB nsubj NN ) ( VB compound:prt RP ),1.0,0.000375939849624,28,"Pressing a hand against one's chest, fingers splayed out
"
( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Retreating into the fetal position or curling up on the knees
"
( VB advmod RB ) ( VB nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ) ( NN case IN ),1.0,0.000375939849624,28,"Leaning back, at ease and in control
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ) ( VBG advmod RB ),1.0,0.000375939849624,28,"Pinching the bridge of the nose and squeezing the eyes tight
"
( NN acl JJ ) ( JJ mark IN ) ( JJ cop VBG ) ( JJ dep JJR ) ( JJ dep JJR ),1.0,0.000375939849624,28,"The feeling of being taller, bigger, stronger
"
( JJ advcl VBN ) ( VBN mark TO ) ( VBN auxpass VBZ ),1.0,0.000375939849624,28,"Agreeability to whatever is suggested
"
( NN amod JJ ) ( NN appos NN ) ( NN advmod JJ ) ( JJ nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"A loud voice, bragging, full of bluster
"
( VBG compound:prt RP ) ( VBG dobj NN ) ( NN acl:relcl VB ) ( VB aux MD ) ( VB xcomp JJ ),1.0,0.000375939849624,28,"Bringing up everything that could go wrong
"
( VBG dobj NN ) ( VBG nmod IN ),1.0,0.000375939849624,28,"Sucking the cheeks in
"
( VBG dobj NN ) ( NN case POS ),1.0,0.000375939849624,28,"Minimizing another's compliments
"
( VBG advmod RB ) ( VBG dep VBG ) ( VBG neg RB ) ( VBG ccomp VB ) ( VB nsubj NN ) ( VB dobj NN ) ( VB nmod IN ),1.0,0.000375939849624,28,"Speaking rapidly, not letting others get a word in
"
( VB nsubj NN ) ( NN acl:relcl VBZ ) ( VBZ conj VBZ ) ( VBZ cc CC ) ( VBZ conj VBZ ),1.0,0.000375939849624,28,"A vein that pulses, twitches, or becomes engorged
"
( VB advmod RB ) ( VB xcomp VBG ) ( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Hands up, backing away with a shudder
"
( VB advcl VBG ) ( VBG xcomp JJ ) ( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ) ( VB nsubj NN ) ( VB xcomp JJ ),1.0,0.000375939849624,28,"Standing tall with good posture, legs spread wide
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN compound NN ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Tapping one's index finger against the lip
"
( VBN nsubj NN ) ( NN amod JJ ) ( JJ amod JJ ),1.0,0.000375939849624,28,"A slow, disbelieving head shake
"
( VBG conj VBG ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Jiggling, tugging, or tapping the earlobe
"
( VBG xcomp VB ) ( VB mark TO ) ( VB advmod RBR ) ( VB cc CC ) ( VB conj VB ),1.0,0.000375939849624,28,"Moving to get closer or touch
"
( VBG nmod NN ) ( NN case IN ) ( NN amod JJ ) ( VBG advcl VBG ) ( VBG mark IN ) ( VBG dobj PRP ),1.0,0.000375939849624,28,"sitting in an uncomfortable position without feeling it
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN compound NN ) ( NN amod VBG ),1.0,0.000375939849624,28,"Losing track of the time while remembering
"
( NN nsubj NN ) ( NN nmod NN ) ( NN case IN ) ( NN acl VBG ) ( VBG nmod CD ) ( CD case IN ) ( NN cop VBZ ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"A sensation of hair raising on one's arms and nape
"
( VBZ advcl VBG ) ( VBG cc CC ) ( VBG conj VBG ) ( VBZ nsubj NN ) ( VBZ advmod RB ),1.0,0.000375939849624,28,"Flinching or starting, the body jumping slightly
"
( VBG nmod NN ) ( NN case TO ) ( VBG xcomp VB ) ( VB mark TO ) ( VB xcomp JJ ),1.0,0.000375939849624,28,"Talking to strangers to feel connected
"
( VBG dobj NN ) ( NN cc CC ) ( NN conj NN ) ( VBG compound:prt RP ),1.0,0.000375939849624,28,"Warding someone or something off
"
( NNP dep VBG ) ( VBG advmod RB ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Heart thudding dully in the chest
"
( VBG nmod NN ) ( NN case IN ) ( VBG cc CC ) ( VBG conj JJ ) ( JJ xcomp VB ) ( VB mark TO ) ( VB xcomp JJ ) ( JJ nsubj NN ),1.0,0.000375939849624,28,"Digging in a purse or pocket to keep the hands busy
"
( VBG dobj NN ) ( NN amod VBG ),1.0,0.000375939849624,28,"Making joking observations
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG nmod NN ) ( NN case TO ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG compound:prt RP ),1.0,0.000375939849624,28,"Raising one's palms to the sky and looking up
"
( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Rubbing the heel of a palm against chest
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( VBG nmod NN ) ( NN case TO ) ( VBG advcl VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Tilting the head from side to side, weighing choices
"
( NN amod JJ ) ( NN appos NN ) ( NN acl VBG ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Rigid posture, cords twanging in the neck
"
( VBG compound:prt RP ) ( VBG nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Looking around in confusion or shock
"
( VBG xcomp JJ ) ( JJ nsubj NN ) ( NN compound NN ),1.0,0.000375939849624,28,"Pulling a ball cap low
"
( VBG advmod CC ) ( CC advmod RB ) ( RB advmod RB ) ( CC advmod RB ) ( RB advmod RB ),1.0,0.000375939849624,28,"Talking too much or too fast
"
( VBG xcomp JJ ) ( JJ advmod RB ) ( VBG cc CC ) ( VBG conj RB ),1.0,0.000375939849624,28,"Becoming unnaturally quiet or still
"
( VBN nsubj NN ) ( VBN advmod NN ),1.0,0.000375939849624,28,"Hands that briefly clench
"
( VBN nsubj NN ) ( VBN xcomp VBG ),1.0,0.000375939849624,28,"Vigorous head shaking
"
( VBG dobj NN ) ( VBG nmod NN ) ( NN case IN ) ( VBG advcl VB ) ( VB mark TO ) ( VB dobj NN ),1.0,0.000375939849624,28,"Punching fists against thighs to release frustration
"
( VBG dobj NN ) ( NN nmod:poss NN ) ( NN case POS ) ( VBG nmod NN ) ( NN case TO ) ( NN acl JJ ) ( JJ case IN ),1.0,0.000375939849624,28,"Squeezing someone's arm to the point of bruising
"
( NN acl:relcl VBN ),1.0,0.000375939849624,28,"Cheeks that burn
"
( VBG nmod NN ) ( NN case IN ) ( NN nmod NN ) ( NN case IN ) ( VBG dep VBG ) ( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Staying at the edge of a group, seeking the corner of a busy room
"
( NN amod JJ ) ( NN appos NN ) ( NN amod JJ ) ( NN amod JJ ),1.0,0.000375939849624,28,"A slack expression, wet, dull eyes
"
( VBG nmod NN ) ( NN case IN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG xcomp JJ ) ( JJ nsubj NN ),1.0,0.000375939849624,28,"Picking at food or finding food tasteless
"
( VBG dobj NN ) ( VBG ccomp RB ) ( RB mark IN ) ( RB nsubj PRP ) ( RB cop VBN ) ( RB neg RB ) ( RB ccomp VB ) ( VB advmod WRB ) ( VB nsubj NN ) ( VB aux MD ) ( VB compound:prt RP ),1.0,0.000375939849624,28,"Telling someone that they aren't alone, how things will work out
"
( NNP dep NN ) ( NN compound NN ),1.0,0.000375939849624,28,"Poor conversation skills
"
( NN cc CC ) ( NN conj NN ) ( NN acl VBG ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Muscles and veins straining against skin
"
( VBG dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( VBG nmod NN ) ( NN case TO ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Keeping one's back to a wall or corner
"
( VBG dobj PRP ) ( VBG nmod NN ) ( NN case IN ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Berating oneself for actions or choices
"
( VBG dobj NN ) ( NN amod JJ ) ( NN acl VBG ),1.0,0.000375939849624,28,"Adopting a challenging tone, arguing
"
( NNP compound NNP ) ( NNP cc CC ) ( NNP acl VBG ) ( VBG nmod NN ) ( NN case IN ) ( VBG xcomp VB ) ( VB mark TO ),1.0,0.000375939849624,28,"Fingers aching or tingling with the need to touch
"
( VBG nmod NN ) ( NN case IN ) ( NN nmod:poss NN ) ( NN case POS ) ( NN acl VB ) ( VB mark TO ) ( VB dobj PRP ) ( VB xcomp VB ) ( VB mark TO ) ( VB cc CC ) ( VB conj VB ),1.0,0.000375939849624,28,"Pulling on someone's sleeve to get them to join or follow
"
( VBG compound:prt RP ) ( VBG xcomp VB ) ( VB mark TO ) ( VB conj VB ) ( VB cc CC ) ( VB conj VB ),1.0,0.000375939849624,28,"Reaching out to brush, touch or grasp
"
( VBG neg RB ) ( VBG xcomp VB ) ( VB advmod WRB ) ( VB mark TO ) ( VB cc CC ) ( VB conj VB ),1.0,0.000375939849624,28,"Not knowing where to look or go
"
( VB nsubj NN ) ( VB advmod RB ),1.0,0.000375939849624,28,"Hands clutched together
"
( VBG nmod NN ) ( NN case IN ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Beating at walls or surrounding objects
"
( VBG advmod RB ) ( VBG advcl VBN ) ( VBN advmod WRB ) ( VBN advcl RB ),1.0,0.000375939849624,28,"Responding immediately when called upon
"
( VBG conj VBG ) ( VBG cc CC ) ( VBG conj VBG ) ( VBG xcomp VB ) ( VB mark TO ) ( VB advmod RBR ),1.0,0.000375939849624,28,"Bending, kneeling, or squatting to get closer
"
( JJ nsubj NN ) ( JJ cop VBN ) ( JJ cc CC ) ( JJ conj JJ ),1.0,0.000375939849624,28,"Movements are functional and precise
"
( VBG advmod RB ) ( VBG compound:prt RP ) ( VBG cc CC ) ( VBG conj VBG ),1.0,0.000375939849624,28,"Tentatively reaching out or touching
"
( VBG xcomp RB ) ( RB nsubj NN ) ( RB advmod RBR ) ( VBG nmod NN ) ( NN case IN ) ( VBG advcl VBG ) ( VBG dobj NN ) ( NN amod JJ ),1.0,0.000375939849624,28,"Tugging clothes more firmly into place, closing an open jacket
"
( VBG dobj NN ) ( NN compound NNP ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Making a Hmmm noise in the throat
"
( VBZ dep JJ ) ( JJ nmod NN ) ( NN case IN ) ( VBZ nsubj RB ) ( RB advmod RB ) ( RB appos JJ ),1.0,0.000375939849624,28,"Speed-talking with others, heads close together, gossipy
"
( VBG compound:prt RP ) ( VBG advcl VBG ) ( VBG advmod WRB ) ( VBG nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Looking down when walking in public
"
( VB dobj NN ) ( NN nmod:poss CD ) ( CD case POS ) ( NN acl VB ) ( VB mark TO ) ( VB advmod RB ) ( RB advmod RBR ) ( VB dobj NN ),1.0,0.000375939849624,28,"Closing one's eyes to more clearly recall the memories
"
( VBG nmod CD ) ( CD case IN ) ( VBG dep VBG ),1.0,0.000375939849624,28,"Talking over one another, babbling
"
( JJ advmod RB ) ( JJ nmod NN ) ( NN case TO ),1.0,0.000375939849624,28,"Arms tight to the body
"
( VBG advmod RB ) ( VBG dobj NN ) ( NN nmod NN ) ( NN case IN ),1.0,0.000375939849624,28,"Repeatedly checking a phone for messages
"
( VBG dep NN ) ( NN compound NNP ),1.0,0.000375939849624,28,"Eye contact dropping
"
( NN compound NN ) ( NN nmod NN ) ( NN case CC ) ( NN acl VBG ),1.0,0.000375939849624,28,"The mouth opening, but no words forming
"
( VB dobj NN ) ( NN nmod:poss NN ) ( NN case POS ) ( NN cc CC ) ( NN conj NN ),1.0,0.000375939849624,28,"Recording the suspect's activity and movement
"
( VBG advmod RB ) ( VBG xcomp RB ),1.0,0.000375939849624,28,"Momentarily forgetting all else
"
( JJ advcl VBG ) ( VBG mark IN ) ( VBG cc RB ) ( RB dep IN ) ( VBG conj VBG ) ( VBG dobj NN ),1.0,0.000375939849624,28,"Hesitation before speaking, as if weighing words
"
( VBG ccomp VB ) ( VB nsubj NN ) ( VB dobj NN ) ( VB cc CC ) ( VB conj VB ) ( VB ccomp VBG ) ( VBG dobj WP ) ( VBG nsubj PRP ) ( VBG aux VBN ),1.0,0.000375939849624,28,"Demanding that someone stop speaking or desist what they are doing
"
